model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
xgboost,1,222,226,True,0.47345132743362833,0.3628439629397859,0.36288841267411603,0.4551553447507481
xgboost,2,448,226,True,0.29646017699115046,0.38382498585172603,0.2708193615610496,0.28932012563907183
