model,accuracy,balanced_accuracy,macro_f1,weighted_f1,trading_score,avg_trader_return_pct,avg_trader_excess_return_vs_bh,avg_trader_sharpe,avg_trader_drawdown_pct,selection_score,loto_accuracy,loto_balanced_accuracy,loto_macro_f1,loto_weighted_f1,unseen_generalization_score,combined_universal_selection_score
xgboost,0.38495575221238937,0.3619230300815979,0.3337327635480299,0.3949625700514888,-0.36956666666666665,1.82,-10.704999999999998,0.9193333333333333,1.82,-0.03583390311863677,0.5530973451327434,0.44679834119291917,0.44310477509336016,0.5256326810460212,0.44458220153318373,0.18371012537545556
