model,accuracy,balanced_accuracy,macro_f1,weighted_f1,trading_score,avg_trader_return_pct,avg_trader_excess_return_vs_bh,avg_trader_sharpe,avg_trader_drawdown_pct,selection_score,loto_accuracy,loto_balanced_accuracy,loto_macro_f1,loto_weighted_f1,unseen_generalization_score,combined_universal_selection_score
calibrated_hist_gradient_boosting,0.413716814159292,0.362420330451021,0.3349345982283263,0.41150862454450626,-1.1694,2.265,-10.26,0.6103333333333333,3.5033333333333334,-0.8344654017716737,0.4557522123893805,0.3700490771164662,0.3209515740730388,0.4158538398456467,0.34059057529040976,-0.11325499385602567
