trader,final_portfolio_value,return_pct,num_days,num_trades,max_drawdown_pct,sharpe_like,excess_return_vs_bh,selection_score,min_bull_probability,min_probability_margin,max_allocation,neutral_behavior
conservative,10131.32,1.31,237,26,0.68,1.144,-10.67,-0.0046,0.55,0.0,0.25,hold
