ticker,model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,lightgbm,1,118,119,False,0.3949579831932773,0.35673325934147243,0.35397249809014514,0.38238953335344833
MSFT,lightgbm,2,237,119,False,0.2689075630252101,0.3381665732062271,0.2453503571971424,0.2679508137044147
