ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,logistic_regression,1,387,389,0.4241645244215938,0.33398035682486676,0.29280594792733944,0.3552345811200795
MSFT,logistic_regression,2,776,389,0.32904884318766064,0.34799253034547145,0.2964589303929664,0.2870660759660269
MSFT,logistic_regression,3,1165,389,0.2493573264781491,0.38828377075627607,0.23605388769913382,0.2138775964686672
