ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,dummy_most_frequent,1,387,389,0.3676092544987147,0.3333333333333333,0.1791979949874687,0.19762452403502334
MSFT,dummy_most_frequent,2,776,389,0.30848329048843187,0.3333333333333333,0.15717092337917485,0.1454538108393392
MSFT,dummy_most_frequent,3,1165,389,0.33676092544987146,0.3333333333333333,0.16794871794871793,0.1696756970535891
