ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,random_forest,1,387,389,0.42159383033419023,0.40870011835376613,0.40102453185804166,0.429739786415481
MSFT,random_forest,2,776,389,0.2930591259640103,0.3100513538748833,0.2599151204549502,0.2511833382944904
MSFT,random_forest,3,1165,389,0.20051413881748073,0.3529739185750636,0.17085343073019765,0.12303351793182224
