ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
NVDA,logistic_regression,1,387,389,0.30077120822622105,0.3394128013693231,0.22308419450452618,0.1984289667366642
NVDA,logistic_regression,2,776,389,0.31362467866323906,0.30059566689364997,0.2849564989915867,0.2961057313377703
NVDA,logistic_regression,3,1165,389,0.2622107969151671,0.35238499245852184,0.22661133119537194,0.17751852611599206
