ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
NVDA,hist_gradient_boosting,1,387,389,0.3264781491002571,0.34948425165816466,0.3260495218873318,0.3315418548233247
NVDA,hist_gradient_boosting,2,776,389,0.3393316195372751,0.31555836630657713,0.3034627145270485,0.3191628204398875
NVDA,hist_gradient_boosting,3,1165,389,0.35218508997429304,0.369878079436903,0.3132914460329687,0.3420557541562345
