signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-10-16,2023-10-17,174.60370757241088,175.09791564941406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9980.581192016602,9990.102345944902,Benchmark entered at next-day open with trading costs and then held.
2023-10-17,2023-10-18,173.54610256783715,173.80308532714844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9906.775863647461,9916.297017575762,Benchmark entered at next-day open with trading costs and then held.
2023-10-18,2023-10-19,174.0007735918687,173.42750549316406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9885.367813110352,9894.888967038652,Benchmark entered at next-day open with trading costs and then held.
2023-10-19,2023-10-20,173.2792242572037,170.87738037109375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9740.010681152344,9749.531835080645,Benchmark entered at next-day open with trading costs and then held.
2023-10-20,2023-10-23,168.93023103826835,170.9960174560547,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9746.772994995117,9756.294148923418,Benchmark entered at next-day open with trading costs and then held.
2023-10-23,2023-10-24,171.045411263789,171.43089294433594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9771.560897827148,9781.08205175545,Benchmark entered at next-day open with trading costs and then held.
2023-10-24,2023-10-25,169.88900553166965,169.1180419921875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9639.728393554688,9649.249547482988,Benchmark entered at next-day open with trading costs and then held.
2023-10-25,2023-10-26,168.3964558542296,164.95677185058594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9402.535995483398,9412.0571494117,Benchmark entered at next-day open with trading costs and then held.
2023-10-26,2023-10-27,164.9765698697002,166.27139282226562,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9477.46939086914,9486.990544797442,Benchmark entered at next-day open with trading costs and then held.
2023-10-27,2023-10-30,167.06210513671374,168.3173828125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9594.0908203125,9603.611974240801,Benchmark entered at next-day open with trading costs and then held.
2023-10-30,2023-10-31,167.38827526603964,168.7918243408203,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9621.133987426758,9630.655141355059,Benchmark entered at next-day open with trading costs and then held.
2023-10-31,2023-11-01,169.01917553597846,171.95477294921875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9801.422058105469,9810.94321203377,Benchmark entered at next-day open with trading costs and then held.
2023-11-01,2023-11-02,173.4868054165182,175.5130615234375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10004.244506835938,10013.765660764238,Benchmark entered at next-day open with trading costs and then held.
2023-11-02,2023-11-03,172.22162738228718,174.60369873046875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9952.410827636719,9961.93198156502,Benchmark entered at next-day open with trading costs and then held.
2023-11-03,2023-11-06,174.33684685023218,177.15382385253906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10097.767959594727,10107.289113523027,Benchmark entered at next-day open with trading costs and then held.
