ticker,model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
AAPL,lightgbm,1,118,119,False,0.33613445378151263,0.37535330695308083,0.3245791245791246,0.3228588405058993
AAPL,lightgbm,2,237,119,False,0.17647058823529413,0.38652482269503546,0.12950971322849214,0.2125016519096075
