ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
AMZN,lightgbm,1,387,389,0.3496143958868895,0.3557276057276057,0.3442094364910426,0.36382288573313604
AMZN,lightgbm,2,776,389,0.3110539845758355,0.32619521170406124,0.30083244516211055,0.2943718358685421
AMZN,lightgbm,3,1165,389,0.2879177377892031,0.27372346528973035,0.2727855477855478,0.29294677045319717
