ticker,model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,xgboost,1,118,119,False,0.3865546218487395,0.33516000739918606,0.32293377120963324,0.3592333485118185
MSFT,xgboost,2,237,119,False,0.18487394957983194,0.219836755765619,0.16815630692922037,0.19335449794852927
