ticker,model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
MSFT,calibrated_hist_gradient_boosting,1,118,119,False,0.3865546218487395,0.3492184609692934,0.34554341064604993,0.3716853096877248
MSFT,calibrated_hist_gradient_boosting,2,237,119,False,0.23529411764705882,0.30172590278334094,0.22344533773105202,0.23717920068460283
