ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
AAPL,xgboost,1,387,389,0.33161953727506427,0.3473193473193474,0.3049244064329189,0.303754429079183
AAPL,xgboost,2,776,389,0.32390745501285345,0.33104450756459664,0.3198301877141834,0.31908912936030864
AAPL,xgboost,3,1165,389,0.37789203084832906,0.33047805870386515,0.32856105405125013,0.3745252456881067
