ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
AAPL,calibrated_hist_gradient_boosting,1,387,389,0.32904884318766064,0.3982350982350982,0.2718544540755528,0.27560811986213773
AAPL,calibrated_hist_gradient_boosting,2,776,389,0.3059125964010283,0.3333333333333333,0.15616797900262466,0.14332125579418253
AAPL,calibrated_hist_gradient_boosting,3,1165,389,0.31876606683804626,0.3333333333333333,0.16114359974009096,0.15410133445581964
