signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-09-05,2023-09-06,186.21757793807612,180.7911834716797,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10305.097457885742,10314.617741593516,Benchmark entered at next-day open with trading costs and then held.
2023-09-06,2023-09-07,173.1507234483217,175.50315856933594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10003.680038452148,10013.200322159923,Benchmark entered at next-day open with trading costs and then held.
2023-09-07,2023-09-08,176.2840107997074,176.115966796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10038.610107421875,10048.130391129649,Benchmark entered at next-day open with trading costs and then held.
2023-09-08,2023-09-11,177.98408488615974,177.2823028564453,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10105.091262817383,10114.611546525157,Benchmark entered at next-day open with trading costs and then held.
2023-09-11,2023-09-12,177.41078552147667,174.2577362060547,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9932.690963745117,9942.211247452891,Benchmark entered at next-day open with trading costs and then held.
2023-09-12,2023-09-13,174.46531572894506,172.1919708251953,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9814.942337036133,9824.462620743907,Benchmark entered at next-day open with trading costs and then held.
2023-09-13,2023-09-14,171.9844348895405,173.70428466796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9901.144226074219,9910.664509781993,Benchmark entered at next-day open with trading costs and then held.
2023-09-14,2023-09-15,174.43568479625586,172.9827117919922,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,9860.014572143555,9869.534855851329,Benchmark entered at next-day open with trading costs and then held.
2023-09-15,2023-09-18,174.4356561798522,175.9084014892578,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10026.778884887695,10036.29916859547,Benchmark entered at next-day open with trading costs and then held.
2023-09-18,2023-09-19,175.46363376102514,176.9956817626953,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.52028370777407,57,10088.753860473633,10098.274144181407,Benchmark entered at next-day open with trading costs and then held.
