ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
XOM,xgboost,1,387,389,0.34190231362467866,0.3378217505809212,0.28129292166304726,0.28235575677947444
XOM,xgboost,2,776,389,0.3676092544987147,0.3440701505968741,0.3402870943699117,0.36086232107058314
XOM,xgboost,3,1165,389,0.33676092544987146,0.2983597158854891,0.2949157149273496,0.3287174392393395
