ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
XOM,calibrated_hist_gradient_boosting,1,387,389,0.37532133676092544,0.3654722972107342,0.28685060024823467,0.2943955003884717
XOM,calibrated_hist_gradient_boosting,2,776,389,0.36246786632390743,0.322620251336126,0.24480749746707195,0.26909560794180387
XOM,calibrated_hist_gradient_boosting,3,1165,389,0.2827763496143959,0.3333333333333333,0.14696058784235136,0.12467093570173768
