ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
XOM,calibrated_random_forest,1,387,389,0.40102827763496146,0.38908382066276803,0.307295719844358,0.3172359036939974
XOM,calibrated_random_forest,2,776,389,0.38817480719794345,0.3270740045259762,0.22937785728483404,0.26089249225496014
XOM,calibrated_random_forest,3,1165,389,0.2750642673521851,0.3242424242424243,0.14381720430107528,0.12200431213201758
