ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
JPM,lightgbm,1,387,389,0.39331619537275064,0.3279640587332895,0.2907299484367699,0.33557814914171313
JPM,lightgbm,2,776,389,0.35475578406169667,0.33821015585721464,0.32488199526965983,0.345954408898365
JPM,lightgbm,3,1165,389,0.43958868894601544,0.3787432249322493,0.3612241998248575,0.42172111943022433
