ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
JPM,calibrated_hist_gradient_boosting,1,387,389,0.40359897172236503,0.3568266491343414,0.33471891066997356,0.37972496577139137
JPM,calibrated_hist_gradient_boosting,2,776,389,0.29048843187660667,0.3201608848667672,0.1576924785641299,0.14526614375672184
JPM,calibrated_hist_gradient_boosting,3,1165,389,0.30077120822622105,0.3517361111111111,0.21806214796531864,0.17426562927828754
