signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-08-21,2023-08-22,175.00895776189057,175.17698669433594,BUY_AND_HOLD,1.0,1.0,True,1.0,BUY,9.521153928300919,57,9985.088241577148,9994.60939550545,Benchmark entered at next-day open with trading costs and then held.
2023-08-22,2023-08-23,176.45205395893973,179.0219268798828,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10204.24983215332,10213.770986081621,Benchmark entered at next-day open with trading costs and then held.
2023-08-23,2023-08-24,178.57713623123834,174.3368377685547,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9937.199752807617,9946.720906735918,Benchmark entered at next-day open with trading costs and then held.
2023-08-24,2023-08-25,175.3252527852027,176.54100036621094,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10062.837020874023,10072.358174802324,Benchmark entered at next-day open with trading costs and then held.
2023-08-25,2023-08-28,178.00382876159824,178.10267639160156,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10151.852554321289,10161.37370824959,Benchmark entered at next-day open with trading costs and then held.
2023-08-28,2023-08-29,177.61838490226515,181.9871826171875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10373.269409179688,10382.790563107988,Benchmark entered at next-day open with trading costs and then held.
2023-08-29,2023-08-30,182.79767343476072,185.4762725830078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10572.147537231445,10581.668691159746,Benchmark entered at next-day open with trading costs and then held.
2023-08-30,2023-08-31,185.66407430986655,185.6937255859375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10584.542358398438,10594.063512326738,Benchmark entered at next-day open with trading costs and then held.
2023-08-31,2023-09-01,187.29498636168424,187.2653350830078,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10674.124099731445,10683.645253659746,Benchmark entered at next-day open with trading costs and then held.
2023-09-01,2023-09-05,186.09899903788357,187.50254821777344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10687.645248413086,10697.166402341387,Benchmark entered at next-day open with trading costs and then held.
2023-09-05,2023-09-06,186.21757793807612,180.7911834716797,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10305.097457885742,10314.618611814043,Benchmark entered at next-day open with trading costs and then held.
2023-09-06,2023-09-07,173.1507234483217,175.50315856933594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10003.680038452148,10013.20119238045,Benchmark entered at next-day open with trading costs and then held.
2023-09-07,2023-09-08,176.2840260730559,176.11598205566406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10038.610977172852,10048.132131101152,Benchmark entered at next-day open with trading costs and then held.
2023-09-08,2023-09-11,177.98410020535158,177.28231811523438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10105.09213256836,10114.61328649666,Benchmark entered at next-day open with trading costs and then held.
2023-09-11,2023-09-12,177.4108010563609,174.25775146484375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9932.691833496094,9942.212987424395,Benchmark entered at next-day open with trading costs and then held.
2023-09-12,2023-09-13,174.46534664942806,172.19200134277344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9814.944076538086,9824.465230466387,Benchmark entered at next-day open with trading costs and then held.
2023-09-13,2023-09-14,171.9844348895405,173.70428466796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9901.144226074219,9910.66538000252,Benchmark entered at next-day open with trading costs and then held.
2023-09-14,2023-09-15,174.43568479625586,172.9827117919922,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9860.014572143555,9869.535726071856,Benchmark entered at next-day open with trading costs and then held.
2023-09-15,2023-09-18,174.43570157296918,175.908447265625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10026.781494140625,10036.302648068926,Benchmark entered at next-day open with trading costs and then held.
2023-09-18,2023-09-19,175.4636488877364,176.99569702148438,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,10088.75473022461,10098.27588415291,Benchmark entered at next-day open with trading costs and then held.
2023-09-19,2023-09-20,177.18345571133617,173.45713806152344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9887.056869506836,9896.578023435137,Benchmark entered at next-day open with trading costs and then held.
2023-09-20,2023-09-21,172.5280351536478,171.9152069091797,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9799.166793823242,9808.687947751543,Benchmark entered at next-day open with trading costs and then held.
2023-09-21,2023-09-22,172.6466384244914,172.76524353027344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9847.618881225586,9857.140035153887,Benchmark entered at next-day open with trading costs and then held.
2023-09-22,2023-09-25,172.1820865728236,174.04031372070312,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9920.297882080078,9929.819036008379,Benchmark entered at next-day open with trading costs and then held.
2023-09-25,2023-09-26,172.7949188930673,169.96804809570312,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9688.178741455078,9697.699895383379,Benchmark entered at next-day open with trading costs and then held.
2023-09-26,2023-09-27,170.62036773962245,168.4557342529297,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9601.976852416992,9611.498006345293,Benchmark entered at next-day open with trading costs and then held.
2023-09-27,2023-09-28,167.37838547451082,168.71275329589844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9616.626937866211,9626.148091794512,Benchmark entered at next-day open with trading costs and then held.
2023-09-28,2023-09-29,170.02736032081233,169.22674560546875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,9.521153928300919,57,9645.924499511719,9655.44565344002,Benchmark entered at next-day open with trading costs and then held.
