trader,final_portfolio_value,return_pct,num_days,num_trades,max_drawdown_pct,sharpe_like,excess_return_vs_bh,selection_score,min_bull_probability,min_probability_margin,max_allocation,neutral_behavior
aggressive,9819.12,-1.81,237,57,10.09,-0.23,-14.88,-2.9288,0.55,0.0,0.8,hold
