ticker,model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
AAPL,calibrated_hist_gradient_boosting,1,118,119,False,0.4117647058823529,0.4546824948181647,0.3948054397969509,0.3986469105314606
AAPL,calibrated_hist_gradient_boosting,2,237,119,False,0.17647058823529413,0.34851312678860275,0.14373422967962907,0.22055832416862572
