ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
CAT,xgboost,1,387,389,0.31876606683804626,0.33174230668940785,0.31228765893289684,0.3177805719693471
CAT,xgboost,2,776,389,0.2982005141388175,0.3030714151121161,0.25088379633505126,0.2519494689157033
CAT,xgboost,3,1165,389,0.35989717223650386,0.31646171302654685,0.2817638426393618,0.30560484666937193
