ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
CAT,hist_gradient_boosting,1,387,389,0.3213367609254499,0.33644357241479544,0.3194231243011731,0.32577865840139336
CAT,hist_gradient_boosting,2,776,389,0.33161953727506427,0.3377237610702845,0.29977136629551693,0.3004900565315288
CAT,hist_gradient_boosting,3,1165,389,0.37017994858611825,0.34403013933673154,0.3308922855040934,0.350245602511918
