model,accuracy,balanced_accuracy,macro_f1,weighted_f1,trading_score,avg_trader_return_pct,avg_trader_excess_return_vs_bh,avg_trader_sharpe,avg_trader_drawdown_pct,selection_score
xgboost,0.3067226890756303,0.3052410683394999,0.2923102148829157,0.33309105919956805,-0.6232666666666666,1.3583333333333334,-11.166666666666666,1.0493333333333332,1.8550000000000002,-0.33095645178375094
hist_gradient_boosting,0.3025210084033613,0.293509267323034,0.27818929565363953,0.32851845448860667,-1.0772666666666668,1.656666666666667,-10.868333333333334,0.38116666666666665,3.0966666666666662,-0.7990773710130272
calibrated_hist_gradient_boosting,0.24789915966386555,0.27798754840690326,0.2424625914998145,0.2643620999608093,-1.2021,1.505,-11.020000000000001,0.27149999999999996,3.0966666666666662,-0.9596374085001854
lightgbm,0.3025210084033613,0.3119917765526465,0.29077115340610843,0.32905129503465275,-1.3454,0.7250000000000001,-11.800000000000002,0.214,3.1616666666666666,-1.0546288465938916
random_forest,0.23739495798319327,0.3380266611593967,0.24885054660259934,0.21334641962467735,-1.6487333333333334,0.4483333333333333,-12.076666666666668,0.4106666666666667,0.15333333333333332,-1.399882786730734
calibrated_random_forest,0.25,0.32444412892377167,0.26142254394343073,0.24978382201923144,-1.6487333333333334,0.4483333333333333,-12.076666666666668,0.4106666666666667,0.15333333333333332,-1.3873107893899026
