model,fold,train_rows,valid_rows,grouped_by_date,accuracy,balanced_accuracy,macro_f1,weighted_f1
dummy_most_frequent,1,236,238,True,0.2647058823529412,0.3333333333333333,0.13953488372093023,0.11080711354309165
dummy_most_frequent,2,474,238,True,0.19327731092436976,0.3333333333333333,0.107981220657277,0.06261095987690851
