ticker,model,fold,train_rows,valid_rows,accuracy,balanced_accuracy,macro_f1,weighted_f1
JNJ,xgboost,1,387,389,0.5244215938303342,0.3223494654322613,0.243001148661526,0.3893519644598851
JNJ,xgboost,2,776,389,0.5938303341902313,0.3658261169507833,0.3638296993310397,0.55237763829102
JNJ,xgboost,3,1165,389,0.5501285347043702,0.3206970815752462,0.29630850822560667,0.4806702559782731
