signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-09-06,2023-09-07,325.0200246507322,323.6661376953125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10033.650268554688,10119.26777925184,Benchmark entered at next-day open with trading costs and then held.
2023-09-07,2023-09-08,323.84278154918144,327.94366455078125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10166.253601074219,10251.871111771372,Benchmark entered at next-day open with trading costs and then held.
2023-09-08,2023-09-11,330.85739514094394,331.5441589355469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10277.868927001953,10363.486437699106,Benchmark entered at next-day open with trading costs and then held.
2023-09-11,2023-09-12,329.46433515175244,325.490966796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10090.219970703125,10175.837481400278,Benchmark entered at next-day open with trading costs and then held.
2023-09-12,2023-09-13,325.0396960586879,329.6997985839844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10220.693756103516,10306.311266800669,Benchmark entered at next-day open with trading costs and then held.
2023-09-13,2023-09-14,332.7312908414323,332.2898254394531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10300.984588623047,10386.6020993202,Benchmark entered at next-day open with trading costs and then held.
2023-09-14,2023-09-15,330.54354630179284,323.9703369140625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10043.080444335938,10128.69795503309,Benchmark entered at next-day open with trading costs and then held.
2023-09-15,2023-09-18,321.59608191122635,322.8322448730469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10007.799591064453,10093.417101761606,Benchmark entered at next-day open with trading costs and then held.
2023-09-18,2023-09-19,319.99700867642883,322.4300537109375,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9995.331665039062,10080.949175736216,Benchmark entered at next-day open with trading costs and then held.
2023-09-19,2023-09-20,323.27370381191565,314.6990966796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9755.671997070312,9841.289507767466,Benchmark entered at next-day open with trading costs and then held.
2023-09-20,2023-09-21,313.2177562445035,313.4826354980469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9717.961700439453,9803.579211136606,Benchmark entered at next-day open with trading costs and then held.
2023-09-21,2023-09-22,315.23877291658,311.0103454589844,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9641.320709228516,9726.938219925669,Benchmark entered at next-day open with trading costs and then held.
2023-09-22,2023-09-25,310.5983323592667,311.5303649902344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9657.441314697266,9743.058825394419,Benchmark entered at next-day open with trading costs and then held.
2023-09-25,2023-09-26,309.1658848784398,306.23248291015625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9493.206970214844,9578.824480911997,Benchmark entered at next-day open with trading costs and then held.
2023-09-26,2023-09-27,306.3894620209308,306.8702087402344,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9512.976470947266,9598.593981644419,Benchmark entered at next-day open with trading costs and then held.
2023-09-27,2023-09-28,305.1042614505791,307.7041320800781,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9538.828094482422,9624.445605179575,Benchmark entered at next-day open with trading costs and then held.
2023-09-28,2023-09-29,311.73634897747024,309.7742004394531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9603.000213623047,9688.6177243202,Benchmark entered at next-day open with trading costs and then held.
2023-09-29,2023-10-02,310.29410713051254,315.7096252441406,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9786.99838256836,9872.615893265513,Benchmark entered at next-day open with trading costs and then held.
