signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-08-21,2023-08-22,319.3396208763862,316.3571472167969,BUY_AND_HOLD,1.0,1.0,True,1.0,BUY,85.6175106971532,31,9807.071563720703,9892.689074417856,Benchmark entered at next-day open with trading costs and then held.
2023-08-22,2023-08-23,317.69144015108157,320.8112487792969,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9945.148712158203,10030.766222855356,Benchmark entered at next-day open with trading costs and then held.
2023-08-23,2023-08-24,326.5505151261544,313.9142761230469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9731.342559814453,9816.960070511606,Benchmark entered at next-day open with trading costs and then held.
2023-08-24,2023-08-25,315.3859389138882,316.86737060546875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9822.888488769531,9908.505999466684,Benchmark entered at next-day open with trading costs and then held.
2023-08-25,2023-08-28,319.4966275172615,317.57373046875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9844.78564453125,9930.403155228403,Benchmark entered at next-day open with trading costs and then held.
2023-08-28,2023-08-29,315.7881667802801,322.194580078125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9988.031982421875,10073.649493119028,Benchmark entered at next-day open with trading costs and then held.
2023-08-29,2023-08-30,322.4496587032038,322.5673828125,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9999.5888671875,10085.206377884653,Benchmark entered at next-day open with trading costs and then held.
2023-08-30,2023-08-31,322.9696033369281,321.5568542480469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9968.262481689453,10053.879992386606,Benchmark entered at next-day open with trading costs and then held.
2023-08-31,2023-09-01,325.03962896571977,322.4397888183594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9995.63345336914,10081.250964066294,Benchmark entered at next-day open with trading costs and then held.
2023-09-01,2023-09-05,322.77333851429205,327.2372131347656,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10144.353607177734,10229.971117874888,Benchmark entered at next-day open with trading costs and then held.
2023-09-05,2023-09-06,327.0704931119819,326.5799560546875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10123.978637695312,10209.596148392466,Benchmark entered at next-day open with trading costs and then held.
2023-09-06,2023-09-07,325.02005529596454,323.6661682128906,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10033.65121459961,10119.268725296763,Benchmark entered at next-day open with trading costs and then held.
2023-09-07,2023-09-08,323.8427514132207,327.9436340332031,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10166.252655029297,10251.87016572645,Benchmark entered at next-day open with trading costs and then held.
2023-09-08,2023-09-11,330.85739514094394,331.5441589355469,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10277.868927001953,10363.486437699106,Benchmark entered at next-day open with trading costs and then held.
2023-09-11,2023-09-12,329.46433515175244,325.490966796875,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10090.219970703125,10175.837481400278,Benchmark entered at next-day open with trading costs and then held.
2023-09-12,2023-09-13,325.0396659724569,329.69976806640625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10220.692810058594,10306.310320755747,Benchmark entered at next-day open with trading costs and then held.
2023-09-13,2023-09-14,332.7312908414323,332.2898254394531,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10300.984588623047,10386.6020993202,Benchmark entered at next-day open with trading costs and then held.
2023-09-14,2023-09-15,330.54354630179284,323.9703369140625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10043.080444335938,10128.69795503309,Benchmark entered at next-day open with trading costs and then held.
2023-09-15,2023-09-18,321.59611231194907,322.832275390625,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,10007.800537109375,10093.418047806528,Benchmark entered at next-day open with trading costs and then held.
2023-09-18,2023-09-19,319.9969783891352,322.4300231933594,BUY_AND_HOLD,1.0,1.0,True,1.0,HOLD,85.6175106971532,31,9995.33071899414,10080.948229691294,Benchmark entered at next-day open with trading costs and then held.
